wohnflaeche_qm,qualitaet,baujahr,preis_usd
131.9,8,1926,569950
95.7,6,1938,212500
169.1,7,1960,680000
246.2,9,1909,1457000
84.5,7,1971,300000
156.1,9,2014,629950
144.0,6,1969,349900
258.3,8,2001,690000
378.1,10,2014,1454000
301.0,11,1987,1288000
339.1,9,1996,696000
202.5,8,1976,650000
230.4,8,1998,640000
295.4,9,1978,499950
337.2,10,1997,490000
293.6,9,2003,685000
127.3,6,1942,387500
99.4,8,2005,401750
202.5,7,1977,254950
224.8,8,1977,500000
305.7,10,2003,856500
132.9,6,1919,552000
175.6,7,1978,506500
163.5,8,1988,500000
207.2,7,1968,280000
151.4,7,1979,308000
218.3,8,1989,613500
144.0,7,1976,255000
329.8,10,1977,545000
252.7,7,1966,620000
161.7,7,1949,450000
170.9,7,1976,279000
186.7,9,2009,625000
155.1,7,1987,274950
169.1,7,1952,423000
66.9,6,1950,350000
220.2,7,1968,305000
197.0,7,1966,368000
119.8,7,1984,232000
167.2,7,2000,250000
114.3,7,1966,220000
128.2,7,1986,435000
68.7,6,1922,350000
159.8,7,1970,206325
159.8,7,1970,339000
195.1,7,1969,399000
112.4,6,1950,529000
205.3,9,1999,640000
229.5,8,2004,735000
256.4,8,1960,378000
236.0,8,1905,775000
478.5,11,1954,2250000
317.7,9,2014,1350000
210.9,8,1967,380000
210.9,8,1967,624900
136.6,8,2005,379770
118.9,8,1976,340000
262.9,8,2005,515500
183.0,7,1908,600000
129.1,6,1960,400000
94.8,6,1947,364000
209.0,8,1989,440000
74.3,6,1954,285000
144.9,7,1915,669000
195.1,7,1962,475000
92.0,7,1911,747000
98.5,7,1981,317000
118.0,6,1941,390000
254.6,9,2012,1070000
229.5,9,1960,1205000
183.0,7,1908,580000
192.3,8,1969,518000
93.8,7,1969,147500
206.2,8,1965,555000
101.3,8,2008,427500
400.4,10,1982,1735000
138.4,7,2002,265950
65.0,6,1950,247500
134.7,6,1943,244000
197.0,8,1989,578550
155.1,7,2005,451000
168.2,8,2004,489000
66.0,5,1915,190000
236.0,7,1978,475000
131.9,7,1905,485000
226.7,8,1987,530000
238.8,9,1994,379000
287.1,9,1964,1629000
190.5,8,1926,739000
85.5,6,1969,189950
215.5,8,1999,637500
320.5,9,1949,2225000
154.2,7,1963,209950
105.0,6,1944,460000
236.9,8,1998,543500
224.8,8,2005,376000
136.6,8,2005,430000
188.6,7,1953,515000
214.6,6,1915,580000
313.1,9,1998,600000
176.5,6,1919,476800
180.2,8,1916,815000
224.8,7,1998,455600
93.8,7,1969,270000
251.8,10,1974,1200000
124.5,7,1903,525000
121.7,7,1979,242000
246.2,8,1960,715000
175.6,8,1999,475000
239.7,8,1999,370000
325.2,9,2005,788600
96.6,6,1912,160000
179.3,7,1930,800000
203.5,8,1992,520000
142.1,8,1985,725000
137.5,7,1914,335000
336.3,10,1993,919000
313.1,9,1986,425000
195.1,7,1983,420000
313.1,10,1981,905000
208.1,7,1940,435000
153.3,7,2003,438000
244.3,8,1994,725000
216.5,8,1924,840000
183.0,8,1978,425500
262.0,9,1985,853505
54.8,5,1983,398000
191.4,7,2007,418500
175.6,9,1929,826000
261.1,10,1997,742000
136.6,6,1924,180000
203.5,8,1978,286000
133.8,7,2003,421200
230.4,8,1994,390000
258.3,9,2002,739000
202.5,7,1968,499900
310.3,8,1950,670000
237.8,8,1910,842500
148.6,7,1978,492500
207.2,9,1996,836500
83.6,7,1945,334000
93.8,6,1977,179900
146.8,7,1940,563000
175.6,7,2003,310000
200.7,7,1965,335000
200.7,7,1965,499950
131.0,8,1927,658500
132.9,7,1999,297000
221.1,8,1917,725000
204.9,6,1983,780000
95.7,7,1947,252500
99.4,7,2005,330000
215.5,9,1990,525000
118.0,7,1982,365000
238.8,7,1930,500000
85.5,6,1969,179950
166.3,7,2007,440000
44.6,4,1948,145000
230.7,8,2005,331000
198.8,9,1905,780000
176.5,7,1965,855000
153.3,8,1986,225000
140.3,7,1966,199000
270.3,8,1979,550000
460.8,11,1909,1425000
251.8,8,1929,805000
168.2,7,1983,261000
87.3,7,1968,347000
148.6,7,1979,390000
245.3,7,2000,436000
361.4,10,1977,1802750
151.4,8,2004,557000
77.1,7,1959,135000
167.2,8,1993,425000
191.4,8,1964,648752
375.3,9,1972,1388000
177.4,7,1977,630100
260.1,9,1999,739000
122.6,7,1986,269000
113.3,6,1942,250000
288.0,7,2007,475000
51.1,6,1916,290000
100.3,7,1953,219000
81.8,6,1918,416000
66.9,6,1949,179000
188.6,7,1988,302000
189.5,7,1961,565000
145.9,7,1962,281700
139.4,7,1902,480000
295.4,9,1988,775000
117.1,7,1947,375000
129.1,7,1979,345000
264.8,8,1977,300000
192.3,8,2002,364950
246.2,8,1956,410000
113.3,7,1978,231000
151.4,9,1987,445000
165.8,7,1975,530000
117.1,8,2008,353500
128.2,7,1960,209950
216.5,8,1950,650000
78.0,7,1948,325000
160.7,8,1978,257000
207.2,7,2002,337000
166.3,8,2005,541000
211.8,9,1984,577500
225.8,8,1978,560000
346.5,7,1927,979700
207.2,8,1960,750000
71.5,7,1923,407500
168.5,7,1951,530000
178.4,7,1977,235000
172.8,7,1928,715000
255.5,7,1957,795000
179.3,9,1968,465000
181.2,7,1990,287600
229.5,8,1982,630000
151.4,7,1986,445000
196.0,8,1978,490000
138.4,8,1954,565000
161.7,8,2008,330000
176.5,7,1961,463000
419.0,10,1969,1870000
101.3,5,1912,219500
159.8,7,1959,622200
130.1,8,2000,474800
194.2,7,1965,465000
146.8,8,1966,389950
243.4,8,1984,650000
139.4,7,2003,395000
188.6,8,2001,304500
94.8,6,1949,307000
143.1,7,1938,485000
363.3,9,1960,1562000
364.2,7,1955,650500
295.4,9,1986,960000
216.5,9,1997,710000
241.5,8,1912,540000
181.2,7,1951,601000
301.9,8,1965,463828
105.0,6,1944,293000
243.4,7,2002,597500
104.1,5,1932,240000
167.2,7,1968,284000
202.5,8,1966,440000
182.1,7,1948,340000
182.1,7,1948,363000
106.8,6,1910,270000
260.1,7,1997,365000
121.7,7,1986,428000
217.4,8,1988,600000
132.9,7,1960,405000
217.4,8,1981,339900
119.8,7,1956,275000
70.6,6,1941,361600
258.3,7,1955,325000
194.2,8,1931,1050000
284.3,8,1957,959750
103.1,7,1962,210000
166.3,7,1998,258000
170.0,7,1962,468000
264.8,8,1905,710000
131.9,6,1941,268000
73.4,5,1930,115000
213.7,8,1998,500000
226.7,9,1996,431000
121.7,7,1995,241500
128.2,7,1963,300000
259.2,9,1987,982000
126.3,8,1988,248500
233.2,9,1998,665000
423.6,10,2001,1215000
72.5,6,1918,380000
131.0,7,1940,220000
235.0,8,1910,631500
118.0,7,1972,386100
295.4,9,1929,1050000
134.7,7,1903,650000
189.5,7,1959,545000
246.2,9,1984,870000
115.2,7,1973,380000
76.2,6,1957,265000
175.6,7,1909,645500
118.0,7,1911,570000
311.2,10,1995,1200000
144.0,8,1927,605000
85.5,7,1962,199500
88.3,6,1941,445000
189.5,7,1917,495000
173.7,7,1937,594000
159.8,8,1943,465000
94.8,6,1915,160000
249.9,9,1998,340000
287.1,7,1990,870000
99.4,6,1940,249000
190.5,8,1994,500000
154.2,7,1981,220000
261.1,7,1965,368500
228.5,8,1977,439950
114.3,6,1970,179900
219.3,8,2003,490000
160.7,7,1955,425000
257.3,9,1991,533300
164.4,7,1924,447500
281.5,8,1980,768000
221.1,7,1935,285000
165.4,6,1979,336900
143.1,7,1967,415000
146.8,8,1994,500000
297.3,8,2003,337000
206.2,7,2002,419950
208.1,7,1946,290000
152.4,7,1948,349950
108.7,7,1960,330000
293.6,10,1981,965000
195.1,8,1986,515000
241.5,9,1996,665000
151.4,7,1985,265000
264.8,8,2004,545400
237.8,9,2004,350000
91.0,7,2001,260000
509.1,11,1991,2510000
200.7,8,2000,355000
281.5,9,1929,879000
330.7,10,2006,833000
70.6,6,1943,261590
210.0,7,1909,512500
144.9,7,1946,600000
210.9,7,1995,417500
323.3,8,1964,970000
176.5,7,1992,316000
218.3,9,1989,397500
222.0,9,1952,1350000
346.5,10,1997,840000
165.4,9,1954,270000
151.4,7,2003,312900
105.0,6,1945,325000
198.8,7,1952,680000
299.1,10,1994,763000
74.3,5,1950,375000
167.2,7,2004,475000
75.2,7,2003,219000
169.1,7,1977,415000
53.9,5,1943,90000
53.9,5,1943,220000
269.4,8,1959,616000
105.9,6,1968,269500
98.5,6,1917,395350
215.5,7,1943,770000
320.5,9,2000,840000
163.5,8,1950,428950
313.1,9,2005,800000
180.2,7,1947,401000
234.1,7,1955,303697
126.3,7,1956,355000
74.3,6,1960,350000
279.6,10,1992,754999
217.4,9,1988,982218
165.4,8,1992,406500
390.2,10,1993,1650000
159.8,7,1925,565000
77.1,6,1920,160000
101.3,6,1954,220000
468.2,11,2004,1284000
325.2,9,1927,970000
100.3,5,1950,115000
100.3,5,1950,124000
100.3,5,1950,157000
80.8,6,1969,183000
262.9,9,2000,527000
174.7,8,1978,407193
334.5,9,2004,970000
217.4,7,1921,535000
189.5,6,1910,245000
121.7,7,1993,337000
136.6,8,1950,630000
127.3,7,1983,320000
100.3,6,1942,228500
184.9,7,1990,293000
121.7,7,1958,447000
152.4,7,1988,226500
164.4,7,1976,436000
190.5,8,2005,451000
108.7,5,1986,315000
124.5,7,1951,450000
208.1,7,1955,635000
81.8,5,1951,292500
201.6,8,2004,329900
117.1,7,1926,531000
174.7,7,1967,725000
150.5,7,1955,355300
149.6,7,1996,280000
309.4,10,1995,1095000
127.3,9,1951,605004
64.1,6,1949,260000
294.5,7,1925,748000
184.9,7,1941,776000
100.3,6,1924,425000
173.7,6,1928,230000
155.1,7,1958,418000
260.1,9,2001,440000
321.4,9,2011,858450
179.3,7,1969,390000
220.2,9,1969,957000
109.6,7,1950,507000
122.6,7,1928,575000
125.4,7,1925,700000
99.2,7,1990,239950
146.8,7,1978,253000
157.0,7,1907,540000
475.7,11,2008,1550000
367.9,10,2000,805000
224.8,9,1911,920000
177.4,8,1988,496600
133.8,8,1983,246000
215.5,7,1963,350000
155.1,8,1931,585000
129.1,7,1966,450000
243.4,9,1992,746000
282.4,9,2004,598555
277.8,9,1976,820000
161.7,7,1998,266500
219.3,6,1947,370000
208.1,7,1901,625000
149.6,7,1979,243500
65.0,6,1945,340000
253.6,8,2014,559950
165.4,7,1980,315000
285.2,9,2003,753000
191.4,8,1907,800000
126.3,7,1934,550000
132.9,7,1953,465000
170.9,7,2003,465000
185.8,8,1976,710000
169.1,8,1988,505000
216.5,9,1964,690000
99.4,7,1980,217500
86.4,7,1909,500000
96.6,6,1921,325000
182.1,8,1984,500000
275.9,9,1991,721500
204.4,9,1932,924000
354.0,10,1969,2005000
77.1,8,2009,345000
364.2,10,1999,825000
266.6,9,1980,560000
237.8,8,1987,599000
125.4,6,1941,211000
115.2,8,1974,425000
298.2,7,1976,750000
157.0,7,2003,479000
236.9,9,1992,612500
301.0,7,1963,605000
330.7,10,2001,1364000
200.7,7,2007,389900
284.3,9,2006,710000
157.0,7,1992,295000
141.2,7,1992,275250
189.5,7,1994,250000
219.3,8,1951,709000
126.3,7,1928,399500
185.8,7,1992,225000
153.3,8,2001,500000
232.3,8,1997,364900
105.9,7,1976,356000
198.8,9,1978,616750
266.6,8,1984,755000
77.1,6,1950,327500
182.1,8,1984,605000
105.0,6,1968,179950
337.2,11,2000,633000
163.9,7,1942,349950
257.3,8,1959,1080000
246.2,9,2002,425000
232.3,9,1979,990000
251.8,7,1950,410000
231.3,8,1975,590000
139.4,7,1979,242000
107.8,5,1931,775000
174.7,8,1954,680000
124.5,7,2002,217000
182.1,8,1999,395000
188.6,8,1984,572500
204.4,7,1987,559900
236.0,9,1930,845000
141.2,8,1993,241000
219.3,8,1913,1325000
124.5,7,1919,475000
130.1,7,1940,575000
281.5,8,1959,455000
297.3,10,2000,839000
146.8,7,1955,475000
197.0,7,1923,600000
152.4,7,1937,515000
175.6,8,1977,425000
158.9,7,1907,565000
105.9,6,1924,498000
252.7,8,1919,739000
153.3,7,1947,355000
166.3,8,1979,263000
156.1,7,1948,375000
204.4,7,1964,322000
77.1,6,1941,325000
71.5,7,1943,290000
304.7,10,2001,809950
193.2,8,1984,969500
259.2,9,1989,665000
385.5,11,2006,635000
165.4,7,1987,272450
135.6,7,1967,427000
131.0,8,1958,261500
201.6,8,1976,488800
64.1,6,1918,340000
278.7,8,2003,398950
80.8,6,1969,217000
294.5,9,1978,799000
143.1,6,1969,160000
118.0,7,1968,447000
203.5,8,1957,765000
409.7,11,1989,1320000
259.2,9,2004,445000
140.3,8,1953,310000
167.2,7,1952,380000
223.9,7,1957,325000
209.0,8,1975,345000
88.3,6,1929,300000
265.7,8,1978,530000
265.7,8,1978,583500
144.9,7,1954,410000
180.2,7,1937,535000
332.6,7,1915,2050000
189.5,7,1999,345000
157.9,7,1954,539000
343.7,8,1973,590000
97.5,8,1974,187000
157.0,7,1969,270000
104.1,7,1939,546000
138.4,10,2008,520000
206.2,7,1925,515000
200.7,8,1939,990000
80.8,7,1937,382000
176.5,8,1956,1210000
313.1,8,2008,900000
313.1,7,1910,675000
81.8,7,1909,460000
87.3,5,1952,234000
124.5,7,1974,399000
133.8,7,1959,253500
162.6,7,1952,475000
370.7,8,2004,740000
265.7,8,2000,799000
180.2,8,2003,390000
130.1,7,1947,421000
164.4,7,1987,296500
158.9,8,1926,895000
261.1,8,2003,386000
146.8,8,1955,424000
146.8,7,1926,749000
133.8,7,1937,523000
224.8,10,1998,389000
179.3,7,1946,270000
110.6,7,1943,275000
208.1,7,1979,287500
236.9,7,1993,345000
85.5,6,1910,427000
141.2,7,1955,508450
135.6,7,1912,705000
176.5,9,1977,550000
132.9,7,1955,380000
232.3,8,2001,539900
66.9,5,1943,330000
105.9,7,1947,455000
327.9,10,1992,510000
113.3,6,1970,315000
122.6,7,1967,206000
201.6,8,1968,592500
187.7,8,1981,744000
184.9,8,1989,334500
247.1,7,1923,886000
219.3,8,1973,600000
254.6,9,1999,850000
126.3,7,1938,550000
114.3,6,1911,184900
117.1,7,1955,245000
96.6,7,1946,370000
250.8,8,1978,480000
167.2,7,1906,579000
147.7,7,1964,339275
126.3,7,1955,425000
127.3,7,1959,170000
308.4,10,1995,950000
276.9,8,1977,623000
125.4,8,2005,477000
107.8,7,1967,330000
137.5,8,1914,600000
152.4,7,1924,570000
249.0,8,2004,515000
226.7,7,1952,805000
271.3,9,1997,555000
165.4,7,1985,245000
201.6,8,1978,638150
515.6,9,2003,1650000
191.4,7,1968,269950
97.5,6,1969,195000
73.4,6,1944,159100
93.8,6,1942,550000
96.6,6,1950,299000
290.8,9,2014,1375000
83.6,6,1951,249500
136.6,7,1918,700000
100.3,5,1900,275000
226.7,7,1962,565000
234.1,7,1956,425000
163.5,7,1946,620047
169.1,8,1977,480000
169.1,8,1977,515000
282.4,8,1999,420000
324.2,8,1957,610000
226.7,8,1950,849000
211.8,8,1949,718000
183.9,9,1974,295000
219.3,7,1940,871000
361.4,8,1943,430000
213.7,7,1961,440000
84.5,7,1942,405000
105.9,7,1994,340000
222.0,9,2006,675000
106.8,7,1943,480000
216.5,7,1961,362500
224.8,9,1987,752888
89.2,6,1949,255000
93.8,6,1968,283700
220.2,8,2001,335000
267.6,8,1958,285000
223.0,8,1964,278000
341.0,8,1973,731000
105.9,7,1985,335000
131.0,7,1980,334200
142.1,7,1921,642000
159.8,7,1925,540000
150.5,6,1960,299000
145.9,7,1940,560000
184.9,7,1913,852000
86.4,7,1941,306000
144.0,7,1981,440000
153.3,7,1966,517000
74.3,7,1940,379000
86.4,6,1919,360000
236.9,7,1926,645000
66.9,5,1942,217000
57.6,6,1941,255000
219.3,10,1987,625000
163.5,8,1960,680000
195.1,7,1957,440000
230.4,9,1978,615000
96.6,6,1942,239000
153.8,7,1985,462500
194.2,7,1927,619400
234.1,7,1954,975000
65.0,6,1943,330000
374.4,11,1988,985000
70.6,6,1946,430000
603.9,11,2001,2458000
170.9,7,1946,778000
101.3,7,1990,219000
276.9,8,1928,1595000
176.5,9,1966,715000
259.2,10,1964,950000
118.9,8,1951,425000
140.3,7,1962,239000
85.5,6,1944,310000
65.0,7,1927,400000
183.9,7,1977,428000
133.8,8,1929,600000
254.6,9,1990,415000
130.1,7,1949,401000
210.9,7,1948,292000
121.7,7,1950,291750
156.1,8,1968,227000
210.0,9,1977,675000
125.4,8,2007,397500
169.1,7,1921,206000
314.0,10,2008,1190000
198.8,7,1959,360000
225.8,8,2010,427500
87.3,6,1943,115000
192.3,7,1948,559000
140.3,7,1906,420000
236.9,8,1982,550000
65.0,7,1948,282150
106.8,6,1910,260000
217.4,7,2004,428000
140.3,7,2007,319950
192.3,7,1946,1350000
106.8,7,1924,552000
203.5,7,1929,637000
183.9,7,1978,213000
89.2,6,1958,215000
202.5,8,1949,590000
237.8,8,1989,390000
210.9,7,1959,287000
329.8,7,1960,580000
123.6,8,1988,424000
196.0,8,1988,610000
322.4,11,1989,1320000
144.0,7,1918,623500
53.0,6,1936,260000
188.6,9,2013,906000
139.4,7,1987,330000
85.5,6,1955,275000
136.6,7,1953,290000
106.8,7,1917,599950
388.3,11,1986,550000
157.0,7,1987,289000
199.7,8,1976,411000
216.5,10,1964,826000
249.0,7,1943,400000
161.7,8,2008,342000
122.6,7,1955,475000
292.6,9,2014,1205000
230.4,7,1913,455000
309.4,8,1958,850000
93.8,7,1971,185000
457.1,9,1960,850000
145.9,7,1960,239900
332.6,10,1999,765000
206.2,8,1967,437000
93.8,7,1969,240000
133.8,7,1949,395000
114.3,7,1955,320000
158.9,8,1981,525000
222.0,8,1988,260000
263.8,9,1988,450000
213.7,9,1990,560000
210.9,7,1989,310000
212.7,9,1997,440000
123.6,7,1957,458450
111.5,7,1918,200000
200.7,7,1987,430000
104.1,7,1966,360000
194.2,7,1962,311000
136.6,8,2003,615000
210.9,8,1979,575000
380.9,11,1934,2027000
133.8,6,1917,430000
111.5,7,1962,400000
159.8,7,1957,340000
86.4,6,1924,351000
223.0,8,2002,440000
182.1,8,1999,298000
175.6,8,1964,300000
147.7,7,2001,310000
240.6,9,1993,500000
79.9,7,1927,399900
118.0,8,2004,343000
105.0,8,2010,415000
172.8,8,1997,410000
167.4,7,1961,320000
416.2,12,1902,1990000
121.7,7,1980,253000
215.5,9,1992,630000
105.0,7,1953,216000
202.5,8,1983,540000
170.0,5,1930,212000
217.4,8,1978,300000
262.9,10,2014,969950
149.6,6,1956,715000
223.9,10,1968,1321620
247.1,8,1968,1444000
95.7,7,1924,305000
129.1,9,2006,458000
146.8,6,1942,275000
216.5,8,1930,550000
143.1,9,2011,742000
145.9,8,1908,700000
273.1,8,1955,640000
115.2,7,1947,352000
131.0,7,1969,301500
203.5,8,1979,630000
282.4,7,1999,340000
172.8,7,1953,477500
157.0,7,1997,285000
176.5,7,1958,255000
148.6,8,1993,315000
235.0,6,1978,830000
172.8,8,2014,539950
222.0,8,1941,980000
288.0,9,1990,735000
246.2,8,1965,536000
141.2,7,1945,575000
140.3,6,1924,500000
182.1,8,1967,285500
210.9,7,1973,498000
84.5,7,1939,412000
195.1,8,1975,607000
92.9,6,1991,199000
256.4,7,1978,492500
263.8,8,2001,585000
172.8,7,2000,326995
178.4,8,1968,372500
78.0,6,1937,528000
222.0,7,1975,400000
195.1,7,1993,344000
225.8,8,2003,409950
174.7,8,1950,625000
125.4,7,1987,304950
200.7,9,1985,381500
132.9,7,1946,215000
263.8,7,1925,345000
233.2,7,1961,363000
157.0,7,1913,240000
179.3,8,2005,548050
66.9,6,1941,314000
277.8,11,1990,800000
213.7,7,1905,400000
42.7,4,1937,247000
115.2,7,1906,540000
176.5,8,1995,410000
197.0,8,1981,525000
226.7,8,1929,820000
306.6,8,1933,1250000
109.6,7,1955,244000
48.3,5,1930,275000
192.3,7,1946,577000
209.0,7,1977,446950
190.5,8,2004,457000
121.7,7,1926,320000
116.1,7,1969,210000
197.9,8,1978,220000
209.0,7,1925,589000
174.7,7,1904,435000
141.2,7,1953,375000
372.5,10,2007,1735000
154.2,8,2005,545000
315.9,10,1983,970000
215.5,8,1946,705000
347.5,9,1984,915557
168.2,7,1960,259000
294.5,10,1900,1695000
156.1,7,1969,427000
86.4,6,1911,390000
222.0,8,1995,363000
249.0,7,1928,612000
166.3,8,1965,380000
156.1,7,1997,230000
145.9,8,1931,580000
207.2,8,1918,770000
117.1,6,1991,207200
166.3,7,1985,525000
226.7,7,1961,925000
223.9,8,1910,883000
165.4,7,2003,455000
176.5,7,2004,343500
89.2,6,1950,244000
152.4,7,1967,397000
79.0,6,1976,180500
199.7,7,1926,310000
258.3,7,2005,315000
95.7,7,1952,718000
179.3,7,1977,279950
193.2,8,1940,689000
327.0,10,1998,828000
82.7,6,1942,150000
152.4,7,1926,505400
451.5,11,1989,1680000
96.6,7,1959,217450
262.0,9,2004,677000
122.6,8,2004,361000
240.6,8,2004,620000
143.1,7,1989,176000
89.2,7,1969,330000
110.6,7,1986,290000
257.3,9,1988,711000
98.5,7,1983,295000
372.5,11,2003,1096500
105.9,7,1991,257500
177.4,6,1934,240000
217.4,9,1990,645000
108.7,7,1903,499000
119.8,7,1961,321000
168.2,8,1998,449000
169.1,7,1949,515000
206.2,8,1978,456000
355.8,9,1977,865000
271.3,9,2003,515500
244.3,8,2004,576925
122.6,7,1996,243000
130.1,7,1968,253400
148.6,7,2000,292000
138.4,7,1976,271500
201.6,8,2012,765000
118.9,8,2005,375000
150.5,7,1968,382880
244.3,9,1967,852500
115.2,7,1959,475000
120.8,7,1919,462000
225.8,8,1949,762400
175.6,7,1967,330000
175.6,8,1978,473000
226.7,7,1949,550000
165.4,7,1972,449500
262.9,10,1998,744000
231.3,7,1952,700000
144.9,7,1965,511100
183.9,7,2012,317950
192.3,8,1988,542950
138.4,8,1975,490000
287.1,8,1992,760000
146.8,7,1961,475000
482.2,11,1987,1702500
250.1,9,2007,435000
161.7,8,2000,399000
180.2,7,1927,627000
199.7,7,1991,346500
122.6,7,1957,412000
312.2,10,1994,845000
171.9,7,1959,373000
267.6,8,1965,725000
224.8,7,1965,376000
187.7,7,1929,552500
211.8,6,1924,365000
279.6,9,1996,700000
236.9,8,1967,315000
143.1,7,1957,262500
211.8,8,1984,660000
227.6,7,2006,340000
274.1,7,1918,660500
64.1,6,1928,280000
74.3,6,1919,267000
136.6,4,1932,230000
170.9,8,1993,417000
108.7,7,1968,252000
217.8,7,1921,791000
114.3,6,1924,415000
106.8,7,1966,339000
105.9,6,1942,158000
154.2,7,1957,535000
100.3,7,1919,818900
159.8,7,1950,550000
54.8,6,1953,240000
119.8,9,2008,590000
137.5,7,1967,369300
241.5,7,1981,510000
189.5,8,1987,542500
90.1,7,1980,262500
243.4,7,1957,900000
423.6,9,1995,1100000
162.6,7,1951,368000
336.3,9,2003,825000
154.2,7,2002,343500
126.3,6,1944,273500
189.9,9,1996,1000000
220.2,8,1926,770000
108.7,7,1925,400000
154.2,7,1963,225000
187.7,7,1955,345000
235.0,8,2001,450000
80.8,7,1948,334850
341.0,8,1955,605000
295.4,10,1997,760000
173.7,6,1926,390000
180.2,8,2001,488000
392.1,11,1958,3300000
447.8,11,1990,1063000
223.0,8,1975,608000
272.2,11,2000,1385000
74.3,6,1904,299950
204.4,7,1943,818000
223.0,9,1990,355000
517.5,9,1952,1855000
183.9,7,1987,660000
327.9,9,1930,2367000
318.7,10,1984,1211000
159.8,7,1992,255950
179.3,7,1983,475000
198.8,7,1960,362950
103.1,7,1966,452000
183.0,7,1964,315000
151.4,7,2003,330950
234.1,8,1978,535000
210.9,7,1940,479000
112.6,7,2004,340000
175.6,7,1966,312000
127.3,7,1993,305000
164.4,7,1996,270000
158.9,8,2003,529999
110.6,7,1946,587100
157.0,7,1984,459800
156.1,7,1966,451000
403.2,11,1993,2475000
189.5,7,1983,525000
103.1,6,1951,250000
189.5,7,1908,475000
178.4,7,1962,235000
123.6,7,1967,230000
151.4,7,1921,581000
141.2,7,1956,415000
141.2,7,1956,522500
124.5,8,1967,383000
232.3,7,1958,315000
135.6,7,1902,591000
291.7,9,1979,750000
199.7,7,1956,430000
291.7,10,1995,712000
214.6,8,1981,510000
66.0,6,1950,480000
135.6,7,1906,538000
67.8,7,1929,464000
133.8,7,2001,476000
105.0,7,1947,349500
168.2,8,1981,270000
251.8,10,1978,740000
254.6,9,1990,395000
157.0,7,2004,498000
136.6,7,1999,339900
262.9,9,2006,539000
131.0,8,1983,400000
201.6,7,1967,225000
124.5,6,1907,330000
230.4,10,1950,1387800
184.9,8,1986,490000
208.1,7,1967,260000
277.8,9,1991,469900
197.0,7,1925,493000
271.3,9,1998,740000
157.9,7,1967,148900
150.5,7,1981,475000
70.6,7,1944,415000
114.3,7,1967,229500
460.8,11,2001,1355000
188.6,7,1969,385000
170.0,7,1965,230000
90.1,7,1926,425000
92.9,5,1914,189900
69.7,6,1943,238000
243.4,7,1950,968060
206.2,7,1954,921000
278.7,7,1958,380000
98.5,5,1935,285000
183.9,8,1998,449000
148.6,7,1946,625000
185.8,8,1978,318989
121.7,8,2002,445000
104.1,7,1952,750000
308.4,10,1979,959000
220.2,9,1990,330000
77.1,7,2005,425000
87.3,6,1948,280000
209.0,8,1998,476500
187.7,8,1998,556000
486.8,10,2006,1862000
379.3,10,2005,637000
134.7,7,1969,405000
108.7,6,1944,397000
330.3,9,2014,895990
149.6,7,1933,259000
89.2,7,1955,420000
156.1,8,2008,518000
128.2,7,1942,425000
96.6,6,1973,182500
128.2,7,1929,549900
171.9,7,1980,445000
161.7,7,1946,452000
178.4,7,1951,715000
186.7,8,1989,559000
745.1,11,2001,3300000
172.8,7,1977,250000
407.8,9,2008,1230000
221.1,7,1960,276500
267.6,9,1987,440000
262.0,7,1940,543200
69.7,6,1918,250000
162.6,8,1977,625000
143.1,7,1926,530100
105.9,8,2014,549900
144.9,7,1962,430000
275.0,10,2009,835000
198.8,7,1968,409500
148.6,7,1947,329000
193.2,8,1912,940000
144.9,7,1910,539950
267.6,8,1984,579950
233.2,8,1925,881000
89.2,6,1916,362500
104.1,6,1961,243950
307.5,9,2008,658000
100.3,7,1968,218250
265.7,10,1999,655000
138.4,7,1990,255000
112.4,7,1918,215000
