wohnflaeche_qm,preis_usd
107.8,351000
81.8,210000
212.7,449999
88.3,137000
93.8,270000
288.0,540000
237.8,565000
225.8,940000
77.1,385000
194.2,400000
188.6,365000
98.5,353250
101.3,455000
315.9,475000
178.4,571500
106.8,441000
368.8,810000
174.7,550000
139.4,736000
203.5,375000
235.0,717500
179.3,581000
140.3,629000
511.9,3800000
102.2,225000
160.7,315000
137.5,425000
106.8,346500
181.2,550000
221.1,565000
288.0,1001000
186.7,400000
210.9,724950
190.5,623000
60.4,295000
258.3,700000
120.8,482000
253.6,770000
291.7,310000
223.9,720000
109.6,355000
241.5,512000
130.1,303000
206.2,299000
154.2,285000
216.5,680000
133.8,285000
271.3,707000
163.5,690000
265.7,872000
194.2,290000
177.4,425000
304.7,925000
164.4,340500
85.5,365000
157.0,725000
229.5,811000
96.6,299000
113.3,287500
325.2,879950
70.6,135900
285.2,1225000
195.1,522500
154.2,399500
132.9,450000
150.5,218000
138.4,289999
108.7,540000
115.2,324950
270.3,718500
247.1,495000
206.2,260000
178.4,430000
258.3,402500
288.9,1415000
169.1,275000
164.0,250000
167.2,665000
246.2,425000
131.0,760000
153.3,447000
109.6,205000
74.3,191000
132.9,350000
306.6,789888
113.3,443000
327.9,695000
128.2,560000
131.0,550000
312.2,850000
210.9,352750
268.5,550000
162.6,774900
93.8,250000
351.2,962800
174.7,299500
74.3,250000
438.5,745000
98.5,279475
235.0,450000
183.9,307700
153.3,665000
175.6,375000
312.2,420000
58.5,148000
183.9,707000
92.0,399000
317.7,570000
319.6,853000
120.8,400000
189.5,615000
116.1,463000
182.1,600000
252.7,429000
301.9,980000
296.4,359500
238.8,715000
131.9,240000
197.0,455000
193.2,610000
254.6,675000
116.1,283500
199.7,235000
300.1,827000
79.9,353000
261.1,747500
96.6,341000
107.8,182000
136.6,250000
218.3,655000
154.2,405000
187.7,390000
82.7,275400
225.8,791000
135.6,424500
91.0,430000
239.7,865000
116.1,163000
291.7,920000
249.0,1028950
168.2,325000
194.2,315000
104.1,227000
166.3,179000
80.8,276000
293.6,335000
218.3,430000
168.2,266490
293.6,655000
154.2,635500
232.3,235000
267.6,885000
136.6,352500
135.6,450000
510.0,3635000
230.4,1050000
105.9,476000
170.0,375000
288.9,600600
244.3,567000
222.0,650000
162.6,190000
406.0,858000
94.8,435500
232.3,685000
143.1,252000
204.4,512500
180.2,423800
135.0,460000
170.0,434000
185.8,244000
130.1,348125
223.0,585000
129.1,230000
156.1,450000
169.1,393000
105.9,517000
98.5,400000
283.4,890000
90.1,205950
122.6,209000
175.6,430000
189.5,534000
220.2,735000
252.7,873000
183.0,475000
202.5,325000
277.8,500000
202.5,279000
133.8,350000
295.4,660000
152.6,324950
142.1,500000
121.7,187300
260.1,345600
140.3,400000
250.8,935000
206.2,374000
133.8,328000
120.8,257500
207.2,1003000
129.1,216500
256.4,1185000
297.3,360000
115.2,699999
182.1,535000
203.5,464950
328.9,925000
245.3,930000
247.1,727500
155.1,325000
286.1,695000
268.5,585000
167.2,319000
185.8,265000
180.2,359000
180.2,390000
89.2,374500
162.6,661000
215.5,900000
221.1,600000
602.9,2000000
150.5,512500
164.4,229500
215.5,589000
123.6,539950
317.7,640000
118.0,218250
236.9,675000
172.8,338000
94.8,231750
66.9,199900
414.3,1059000
170.0,263000
141.2,279950
100.3,395000
176.5,252500
492.4,1150000
127.3,205000
275.0,654000
89.2,200000
203.5,700000
370.7,2720000
111.5,306000
165.4,270000
244.3,340000
213.7,450000
298.2,580000
212.7,435000
258.3,690000
246.2,720000
170.9,403000
144.9,440000
111.5,178500
176.5,270000
66.0,129888
126.3,260000
277.8,339950
152.4,250000
339.1,680000
271.3,660000
341.9,1225000
170.0,550000
238.8,675000
253.6,981000
106.8,168000
395.8,1000000
117.1,320000
412.5,959000
213.7,372000
178.4,391500
100.3,390000
82.7,302000
153.3,495000
169.1,504500
215.5,555000
302.9,1550000
160.7,550000
308.4,1800000
154.2,655000
305.7,685000
211.8,721000
339.1,1518630
150.5,365000
187.7,458000
106.8,280000
180.2,628000
319.6,781500
185.8,295000
69.7,435000
131.9,300000
81.8,208500
249.0,930000
79.9,316000
121.7,249900
165.4,675000
133.8,447000
140.3,675000
195.1,546000
121.7,310000
118.9,190000
122.6,650000
161.7,585000
270.3,1430800
232.3,565000
102.2,174900
128.3,360000
89.2,234000
356.7,575000
204.4,315000
116.1,225000
221.1,370000
139.4,606000
131.0,272500
156.1,475000
139.4,270000
251.8,624000
160.7,355000
89.2,345000
221.1,342000
104.1,316000
275.0,539950
146.8,221347
173.7,330000
168.2,279000
236.9,850000
177.4,746000
111.5,478000
224.8,820000
286.1,2160000
357.7,820000
278.7,887000
126.3,159000
341.0,824000
210.9,812000
162.6,242000
329.8,625000
220.2,399888
155.1,289000
172.8,400000
414.3,1550000
100.3,345000
100.3,874950
211.8,875000
236.0,628990
237.8,535000
222.0,770126
266.6,710000
140.3,465000
204.4,359000
66.9,151000
275.9,820000
89.2,160000
131.9,535000
167.2,365000
287.1,708000
111.5,215000
377.7,1950000
238.8,390000
142.1,570000
139.4,383000
231.3,370000
282.4,454000
384.6,1400000
157.0,371000
132.9,530000
231.3,608000
125.4,450000
291.7,780000
217.4,290000
149.6,225000
308.4,805000
222.0,660000
109.6,299000
117.1,530000
167.2,680000
166.3,199900
163.5,224000
143.1,244000
117.1,485000
208.1,330000
151.4,509000
218.3,440000
125.4,244000
122.6,399700
181.2,519000
195.1,211000
323.3,950000
170.0,410000
245.3,750000
83.6,133400
144.3,240000
158.9,539000
315.9,688000
118.0,465000
275.0,936000
282.4,620000
132.9,429950
141.2,296475
169.1,330000
167.2,445000
252.7,846000
183.9,725000
236.9,369000
205.3,625000
197.0,535000
145.9,229950
121.7,229999
292.6,850000
359.5,589900
170.9,513000
104.1,401000
133.8,260000
213.7,525000
192.3,470000
131.9,205000
186.7,620000
111.5,229000
106.8,445000
115.2,215000
176.5,504975
218.3,495000
104.1,205000
94.8,152275
179.3,586000
249.0,779950
247.1,557000
204.4,610000
93.8,405000
214.6,320000
85.5,356000
281.5,794500
147.7,349000
254.6,549000
89.2,193000
208.1,700000
223.0,523000
265.7,565000
275.0,500000
350.2,1450000
355.8,710000
255.5,333000
195.1,580000
139.4,289950
66.0,375000
257.3,505000
190.5,324950
182.1,490000
164.4,630000
305.7,595000
184.9,872500
163.5,490000
471.9,1900000
94.8,310000
125.4,450000
161.7,539000
328.9,888550
141.2,269950
26.9,142000
121.7,300000
278.7,780000
247.1,545000
197.0,278000
111.5,342000
176.5,190000
93.8,387000
171.9,279950
419.9,550000
186.7,439000
224.8,774888
253.8,480000
177.4,835000
327.0,1500000
206.2,771000
187.7,1225000
194.2,600000
146.8,305000
246.2,1388000
94.8,216500
99.4,370000
197.0,492650
126.3,431200
157.9,277500
169.1,278000
132.9,351000
384.6,850000
122.0,885000
147.7,399950
100.3,185000
253.6,440000
353.0,2395000
236.0,299000
168.2,299500
143.1,420000
129.1,234000
135.6,540000
218.3,649950
107.8,330000
325.2,840000
183.9,370000
116.1,410000
71.5,257000
178.4,350000
104.1,380000
106.8,344000
147.7,488000
84.5,465000
173.7,229500
224.8,445000
197.0,246000
253.6,545000
237.8,518000
243.4,565000
256.4,445000
269.4,968000
169.1,725000
173.7,315500
186.7,487585
87.3,246500
171.9,819000
235.0,349900
87.3,267000
169.1,480000
140.3,525000
192.3,578000
128.2,345000
118.0,499000
129.1,425000
170.9,268000
148.6,240000
137.5,147000
197.0,500000
273.1,1010000
354.9,991500
254.6,510000
405.1,1980000
143.1,484998
432.9,1280000
147.7,210000
109.6,450000
219.3,875000
172.8,529950
136.6,415000
277.8,590000
157.0,379950
61.3,385000
214.6,588000
71.5,252500
215.5,530000
127.3,385000
157.9,419000
89.2,175000
106.8,515000
270.3,945000
212.7,359900
210.0,419950
120.8,460000
171.9,255000
178.4,481000
178.4,719521
456.2,1080000
205.3,334000
211.8,675000
152.4,556000
183.9,900000
83.6,400000
182.1,724950
167.2,321000
396.7,1356920
141.2,171000
504.5,1360000
181.2,323000
203.5,491500
111.5,226000
202.5,580000
215.5,640000
96.6,619790
250.8,383962
130.1,373000
191.4,541338
72.5,254922
223.0,575000
269.4,650000
161.7,269950
72.5,270950
225.8,495000
205.3,794154
140.3,340768
83.6,375000
341.0,820000
107.8,555000
99.4,312500
88.3,450000
274.1,739000
131.9,320000
147.7,235000
119.8,275500
157.0,564000
124.5,263000
129.8,257000
348.4,725000
185.8,300000
209.0,328000
78.0,187500
102.2,400000
154.2,515000
202.5,1410000
135.6,235000
229.5,669000
116.1,282000
137.5,663000
208.1,279900
145.9,335000
301.9,689000
166.3,413100
193.2,506950
137.5,500000
335.4,540000
189.5,812000
357.7,1200000
300.1,370000
226.7,338000
138.4,185000
106.8,450000
83.6,451000
298.2,785000
362.3,850000
115.2,235000
163.5,1150000
131.0,377500
258.3,825500
300.1,1059500
427.4,880000
133.8,413800
111.5,504200
259.5,421500
275.9,855169
133.8,380000
137.5,580000
173.7,377000
229.9,329900
274.1,921800
131.0,529500
208.1,363990
300.1,834950
195.1,399000
179.9,338900
289.9,419950
192.3,493000
343.7,650000
197.9,456000
150.5,425000
138.4,348000
388.3,1040890
130.1,299000
324.2,1264000
120.8,155000
253.6,319500
170.0,274000
217.4,429000
131.0,267800
179.3,369950
281.3,480000
295.4,440000
274.1,839704
132.9,535000
94.8,290000
153.3,370000
98.5,405000
243.4,499431
170.0,275000
92.7,320000
192.3,425000
265.7,1450000
178.4,340000
112.4,299900
454.3,865950
317.7,720000
266.6,460000
148.6,375000
89.2,386180
161.7,280000
239.2,359000
340.0,785000
131.9,425000
285.2,575000
178.4,465000
386.5,1850000
304.4,720000
268.5,390000
318.7,2205000
314.9,1054690
272.2,915000
120.8,562000
116.1,349000
214.6,375000
126.3,479950
187.7,319000
118.0,325000
259.2,505657
215.5,340000
162.6,250000
188.6,349500
118.0,290750
251.8,715000
234.1,689950
124.5,425000
145.9,657000
249.9,359950
229.9,319900
210.0,532000
78.0,291000
159.8,675000
273.1,885000
387.4,1450000
400.4,780000
279.6,839950
201.6,645000
147.2,263000
103.1,345000
224.8,505000
132.9,522500
222.3,400000
115.2,543000
276.9,495000
275.9,549995
216.4,327555
310.3,690000
239.7,673000
188.5,384435
318.7,780000
309.4,1375000
299.1,950968
115.2,334950
139.4,489000
327.9,600000
117.1,282000
387.2,442000
95.7,220000
286.1,489000
99.6,250000
259.2,484259
380.0,1680000
167.2,450000
77.1,299000
211.8,450000
196.0,585000
145.9,660000
77.1,301500
382.8,949950
236.0,759990
190.5,355000
286.1,889950
222.0,629800
294.5,745000
115.2,379900
101.3,335000
430.1,809000
300.1,569950
326.1,723000
165.8,282000
219.3,569900
217.4,385000
150.5,420000
361.4,2250000
333.5,1205000
184.3,292000
152.4,645000
125.4,304500
253.6,489500
521.2,1583000
89.4,390000
282.4,815000
236.0,719000
208.1,331210
117.1,245000
298.2,465000
150.5,580000
146.8,540000
132.9,399000
171.9,328000
310.3,701000
248.1,408000
432.9,2641100
144.0,445000
322.4,672500
279.6,538000
365.2,450000
167.2,362500
145.9,414950
207.2,679950
225.1,290000
107.8,230000
133.8,439950
190.6,349900
258.3,550000
345.6,1050000
135.6,655000
127.3,385000
334.5,729999
131.9,523950
91.0,369000
166.3,509900
186.7,282000
220.2,387865
237.8,385000
176.5,536000
125.4,395000
246.2,545000
280.6,715000
139.4,348000
122.6,455000
289.9,575000
143.1,449950
167.2,364000
338.2,932990
226.7,710000
368.8,949990
191.4,326989
235.8,335606
396.7,1532500
122.6,299950
310.3,962000
147.7,395825
251.8,419354
291.7,920000
134.2,366000
225.8,480000
127.3,388000
469.2,2320000
172.8,730000
495.2,950000
158.9,358990
246.2,398651
240.6,530000
242.5,610360
164.4,436110
346.5,925000
224.8,449950
309.4,760000
177.4,293000
201.6,695000
226.4,285000
388.3,1255780
167.2,379900
238.8,472000
194.2,300000
259.1,272000
270.0,418395
236.9,465000
329.8,659950
147.7,484950
181.2,359000
301.9,519000
426.4,1710000
285.2,535000
281.5,622950
242.5,515000
292.6,330000
115.2,318000
156.1,439000
206.2,540000
445.9,1079000
288.0,435000
729.3,2700000
333.5,1100000
147.7,293467
208.3,328000
231.3,550000
142.1,649000
199.7,435000
226.7,625000
118.0,415000
134.7,400000
249.9,979000
255.9,625250
246.2,665000
214.6,589500
135.6,437000
130.1,320000
204.0,333500
187.7,430000
397.6,995500
217.4,427874
206.2,334990
410.6,909500
146.8,210000
329.8,952990
140.3,622500
126.3,515000
189.5,350000
104.1,310000
417.1,700000
330.7,907687
199.7,741500
197.9,395000
277.8,559950
171.6,215000
242.5,390000
155.1,425000
172.8,472000
319.6,1330000
326.1,695000
161.7,545000
208.1,389950
144.0,380000
129.1,288790
232.3,432500
251.8,615000
159.8,500000
163.5,615000
210.9,500000
157.0,622000
371.6,802945
267.6,1260000
137.5,598950
181.2,430000
250.8,515000
205.3,1262000
220.2,400000
121.7,390000
223.9,450000
312.2,804995
282.4,825000
198.8,435000
159.8,398000
246.9,411605
137.5,315000
125.4,455000
106.8,452950
157.0,380000
118.0,340000
246.7,409950
81.8,360000
431.5,1595000
118.0,440000
160.5,730000
181.2,408000
294.5,820000
114.5,360000
238.8,339990
144.9,515000
151.4,541000
233.2,375000
206.5,320000
114.3,325000
283.4,740000
251.8,450000
194.2,455000
133.8,292500
232.3,650000
254.6,530000
312.2,829995
211.8,395000
327.0,859990
122.6,342500
316.8,743000
253.6,345000
165.4,443000
132.6,260000
270.3,810000
301.9,570000
337.2,1563100
156.1,840000
211.8,950000
307.5,572800
119.8,305000
366.0,1695000
201.6,445000
305.7,801000
236.9,711000
105.9,268500
213.7,320000
248.1,500000
226.7,631625
149.7,850000
251.8,600000
187.2,988500
320.0,430236
284.3,1266520
190.5,689500
129.1,175003
115.2,459000
348.4,1180000
131.0,358000
227.4,447055
241.5,415000
309.4,1210000
107.8,495000
123.6,479000
262.9,1898000
149.6,249900
260.1,1465000
424.6,1037000
262.0,897000
238.8,1100000
158.9,685000
113.3,295000
153.3,619000
105.0,439108
138.3,260000
249.9,279000
142.1,380000
148.6,287000
92.9,377000
226.7,649950
117.1,445000
154.2,605000
110.6,475000
141.2,399000
301.9,718000
436.6,1400000
137.5,341000
221.1,818000
152.4,759000
153.3,547500
492.9,2700000
118.7,358000
111.5,412000
64.1,245000
297.5,460940
125.1,321000
275.0,633634
68.7,290000
111.5,445000
401.3,887250
214.6,739000
138.4,429900
137.5,459000
137.6,240000
160.7,566950
362.3,1040000
105.0,343000
300.1,572115
364.2,918000
110.6,555000
214.7,399440
168.2,450000
305.7,648000
301.9,580000
236.3,415000
128.2,527500
132.9,384000
324.2,692000
84.5,455000
286.1,1280000
211.8,415000
154.2,975000
308.4,799950
156.1,545000
240.1,429900
206.0,275000
230.4,498000
242.5,754950
301.0,895000
331.6,580000
295.5,379900
178.5,245000
145.9,417000
180.2,555000
180.2,555000
205.3,353000
118.9,539000
141.2,434900
114.3,325000
137.5,650000
242.7,379950
218.3,700000
120.8,675000
187.7,379000
198.8,571000
128.2,475000
253.6,769900
392.1,633000
145.9,635000
433.9,1238000
127.3,524000
304.1,485000
360.5,1030000
138.8,650000
272.2,754842
241.4,428900
208.3,329900
262.9,1035290
251.8,544999
215.5,449950
252.7,635000
153.3,599000
132.9,478000
194.2,388000
340.0,809950
392.1,1060000
134.7,659000
321.4,971971
125.4,389000
278.7,355000
274.1,551500
235.0,417838
432.0,1750000
66.0,399950
283.4,740000
106.8,335000
316.8,2250000
127.3,667000
328.9,920000
127.3,368000
159.2,307000
339.1,550000
277.8,594491
305.1,460458
329.8,859000
172.8,399950
159.8,547500
236.0,310000
303.8,939000
91.0,329900
106.8,436000
169.1,320000
146.8,375000
135.6,392137
269.4,520000
243.4,535000
124.5,407000
303.4,424950
100.0,290000
156.1,399000
179.3,439990
267.6,635000
208.1,635000
241.0,351000
112.4,437500
349.3,919204
334.5,923990
190.5,639888
140.3,675000
239.7,899900
155.1,252000
296.4,925000
118.9,552000
252.5,388500
127.3,548000
166.7,254950
475.7,1237500
200.7,629000
202.5,734000
138.4,309000
274.1,554950
277.8,785000
250.8,550000
290.8,1010000
336.3,1575000
230.5,309000
160.7,328423
131.9,345000
293.6,660000
122.6,385000
93.8,459000
173.7,248000
485.0,1481000
210.0,379000
403.2,2945000
150.5,395000
211.8,535000
315.9,970000
77.1,205000
214.6,310000
77.1,334500
383.7,995000
190.5,370228
190.5,383000
148.6,384500
296.4,865000
358.6,1051000
189.5,502000
357.2,1750000
246.2,569995
318.7,749950
225.8,550000
267.2,525000
236.9,516000
380.9,1350000
253.6,440000
165.4,660000
174.7,261950
287.1,551000
228.5,665000
270.3,610000
270.3,645000
179.3,536751
131.3,260000
374.4,1312000
267.6,429900
219.3,535000
99.4,462550
135.6,602000
353.0,730000
110.6,300500
297.3,675000
183.0,415000
262.9,614000
244.3,385000
252.7,594000
293.6,860000
350.2,1104500
325.2,775000
251.8,430760
201.6,755000
143.1,640000
174.3,613500
345.6,780000
292.5,550000
301.0,789500
310.3,592000
224.2,454950
232.3,475000
109.6,659000
268.5,570000
207.2,347500
164.2,205000
134.7,380000
272.2,718000
251.8,515805
334.5,1029280
167.2,437718
212.7,450000
140.3,515000
101.3,204000
118.0,360000
143.1,550000
272.2,650880
405.1,1789950
338.2,895900
225.8,585000
141.2,380000
253.6,565997
226.7,459000
146.8,550000
131.9,500000
262.0,461500
470.1,2150000
246.2,790000
138.4,735000
284.3,588000
301.0,724500
262.0,749000
384.6,720000
91.2,250000
228.5,790000
236.6,392440
170.4,280000
290.8,1333000
253.6,649000
128.2,457000
436.6,2225000
216.5,453000
160.7,329780
218.3,1050000
371.6,771005
311.2,1300000
142.1,607500
149.6,278000
243.4,475000
120.8,270000
333.5,1302000
231.3,778983
122.6,221000
167.2,338800
312.2,834995
299.1,550000
233.6,575000
290.8,649000
252.7,545000
129.1,625000
457.1,1042000
198.3,611000
161.7,300000
237.8,577000
206.2,349990
177.4,650000
91.0,378000
181.2,313200
385.5,1206690
103.1,252500
116.1,308000
307.5,803100
187.7,415000
307.5,785000
259.9,499950
171.6,216000
224.8,380000
187.7,345000
223.0,456500
163.5,382495
196.0,324950
250.1,436472
138.4,365250
367.9,919990
161.7,316475
180.2,425000
90.1,302860
172.1,298000
446.9,3204000
523.5,950000
141.2,333000
195.0,289950
116.1,419950
101.3,306000
298.8,498445
275.9,775950
242.5,605000
124.5,520000
306.6,849990
151.4,767450
147.7,665000
121.7,525000
334.5,870515
200.1,390000
142.1,500000
126.3,399950
122.6,305000
154.2,255000
268.6,415000
217.4,716500
215.5,425000
203.5,540000
191.4,324747
161.7,385000
130.1,270000
409.7,1240000
165.4,672000
163.5,310000
409.7,3000000
515.6,2350000
225.9,427000
212.1,389950
172.8,309620
250.9,399895
272.2,442515
143.1,375000
208.3,309780
181.2,425000
107.8,405000
191.4,356250
114.3,550000
107.8,340000
208.6,362865
382.8,1360000
315.9,830000
396.7,1598000
268.5,855000
299.1,1205000
372.5,1385000
210.0,400200
105.9,235000
152.4,349950
326.1,659950
279.6,785000
98.5,475000
154.0,263900
182.1,342000
224.8,367899
317.7,657044
83.0,359950
280.6,879950
229.5,550000
186.6,279000
142.1,255000
147.7,609500
244.3,420000
300.1,570000
132.9,439000
208.3,310000
232.3,635000
114.3,399950
280.6,805000
323.3,1800000
309.4,1205000
315.9,745000
77.1,329445
288.9,588000
177.4,494815
300.1,591975
314.0,600000
262.9,673000
343.7,889950
234.1,500000
142.1,500000
410.6,890000
135.6,437000
134.7,419700
107.8,394000
152.4,342000
134.2,420000
150.5,580000
102.2,343000
124.5,390000
134.7,274000
282.4,700000
237.8,838000
254.9,300000
131.9,467000
65.0,395000
381.8,734000
248.1,480000
197.9,539000
286.0,459950
78.0,306500
167.2,408474
239.7,437000
118.0,160797
284.7,729000
172.9,499000
210.0,359950
385.5,929000
139.4,529950
150.5,461000
77.1,271115
289.9,653000
173.7,565000
115.2,529950
262.0,585000
151.4,609000
147.2,267000
263.8,557000
363.3,709950
160.7,625000
170.9,599000
374.4,920000
319.6,1285000
196.0,324500
225.8,471500
435.7,1015000
325.2,998000
192.3,262000
311.2,844000
226.7,745641
279.6,659950
191.4,339989
145.9,352500
146.8,525000
397.6,1138990
261.5,491000
243.4,675000
116.1,344000
301.9,530000
233.2,290500
118.0,335000
619.7,2998000
146.8,379000
126.3,385000
223.0,500012
146.0,366750
130.5,405000
93.8,356999
134.7,590000
131.9,294000
246.2,731500
281.5,837219
606.7,1600000
248.1,798800
108.7,482500
302.9,820000
137.5,319000
250.8,950000
431.1,1267500
148.7,378000
497.0,3345000
236.0,489950
95.7,345000
253.6,510000
294.7,432500
293.6,650000
264.8,750000
258.3,870000
358.6,900000
109.6,664950
131.0,391000
591.8,1800000
299.4,479349
241.5,661000
128.2,379000
150.5,415000
127.3,375000
113.3,355000
118.9,540000
71.5,290000
112.4,500000
268.5,416000
146.8,349900
